ebaska,"1  adb. (Ipar.) a hurtadillas, a escondidas // 2  adb. (Ipar.) robando, hurtando // 3  adb. (Ipar.) a la ligera; superficialmente"
ebaskeria,"robo, hurto"
ebasketa,1  iz. hurto; robo // 2  iz. (Zuz.) [delitua] hurto
ebaskin,"iz. (Ipar.) presa, botín"
ebasle,"iz./izond. (GN/Ipar.) ladrón, -ona; atracador, -a"
ebastura,iz. hurto
"ebatsi, ebats, ebasten","1  du ad. (GN/Ipar.) robar, hurtar; quitar, arrebatar // 2  du ad. (Ipar.) raptar"
"ebatzi, ebatz, ebazten","1  du ad. decidir, solucionar, resolver; dirimir, fallar, determinar // 2  du ad. juzgar, formarse un juicio u opinión // 3  du ad. (Mat.) resolver, solucionar"
ebatzorgano,iz. órgano de decisión
ebazgarri,izond. (Mat.) resoluble
ebazkizun,iz. problema [por resolver]
ebazle,iz. juez; [emakumezkoa soilik] jueza
ebazpen,1  iz. juicio // 2  iz. (Mat.) resolución // 3  iz. (Zuz.) resolución; determinación
ebazpide,"1  iz. criterio, modo de enjuiciar // 2  iz. (Mat.) método de resolución"
edagale,iz. (G) ganas de beber; sed
edan-edan egin,emborracharse del todo
edanaldi,iz. trago; libación
"edanarazi, edanaraz, edanarazten",dio ad. dar de beber
edanerraz,izond. fácil de beber
edanezin,imbebible
edangarri,izond. potable
edanleku,1 iz. taberna // 2 iz. abrevadero
edarigintza,"iz. elaboración de bebidas, fabricación de bebidas"
edarikoi,"izond. bebedor, -a"
edaritegi,"taberna, bar"
edarizain,"iz. copero, -a; escanciador, -a"
edarizale,"izond. bebedor, -a"
edataro,"iz. [likidoena] sabor, gusto; [ardoarena] boca"
edendu,"izond. (B) envenenado, -a; podrido, -a; corrupto, -a"
"edendu, eden(du), edentzen",da/du ad. (B) envenenar(se); [ura] corromper(se)
edendun,"adj. (B) envenenado, -a; con veneno"
edentsu,"izond. venenoso, -a"
eder egin,"1 zaio ad. (B) parecer bien; sentar bien // 2 dio ad. (B) adular, agasajar; agradar // 3 du ad. apreciar"
eder eman,"lucir, tener buen aspecto; caer/sentar bien, favorecer [algo a alguien]"
eder iritzi,"agradar, gustar, parecer bien, complacer; admirar, alabar, aceptar"
eder-min,iz. ansia de belleza
edergai,"iz. adorno, ornamento"
edergailu,"iz. (Ipar.) adorno, ornamento; aderezo; cosa bella"
edergarri,"1  iz. adorno, ornamento, aderezo, joya; cosa bella; embellecedor // 2  izond. embellecedor, -a"
edergintza,iz. belleza
ederkeria,"acicalamiento excesivo, ornato superfluo"
ederki eman,"dio ad. (G) caer/sentar bien, favorecer [algo a alguien]"
edermen,iz. belleza; adorno
ederra sartu,meter una trola; mentir
ederra(k) bota,cantar las cuarenta
ederraldi,1  iz. mejoría; momento de mejoría del tiempo // 2  iz. momento de belleza
ederresgarri,"izond. (Ipar.) admirable, maravilloso, -a, milagroso, -a; prodigioso, -a"
"ederretsi, ederrets, ederresten","1  du ad. (Ipar.) aceptar, dar por bueno; admirar // 2  du ad. ensalzar, elogiar, alabar // 3  dio ad. apegarse, aficionarse; complacerse (en) // 4  zaio ad. gustar, agradar, complacer"
edertasun,"1  iz. belleza, hermosura // 2  iz. hermosura, abundancia"
ederto,ederki; muy bien
"edertu, eder(tu), edertzen","1  da/du ad. adornar(se), embellecer(se) // 2  du ad. paliar, atenuar // 3  du ad. honrar; ensalzar // 4  da ad. mejorar, engordar levemente; crecer // 5  da ad. [eguraldia] mejorar"
edertzapen,iz. (Art.) iluminación
ederzale,izond. amante de la belleza
ederzaletasun,"iz. afición a la belleza, afición artística"
edil,iz. (Hist.) edil
edipotar,"adj. edípico, -a"
"ediren, ediren, edireten","da/du ad. (Ipar.) encontrar(se), hallar(se)"
editagarri,izond. (Inform.) editable
editorial-egile,iz. editorialista
edonola,adb. de cualquier forma/manera/modo
edonola ere,de cualquier forma/manera/modo; aun así
edontzizain,"iz. copero, -a"
edoskialdi,"iz. mamada, succión; toma"
edoskitzaro,lactancia [período]
edoskitze,iz. lactancia [acción y efecto]
edoskitze-baimen; bularra emateko baimen,(Zuz.) permiso de lactancia
edota,junt. o; o bien; u (delante de palabras que empiezan por o u ho)
edozein ere,"1 cualquier; todo // 2 cualquiera, quienquiera; cualesquiera"
edozeinetara ere,de cualquier modo; sea como fuere
edukazio,"1  iz. (herr.) educación // 2  iz. (herr.) educación, modales"
eduki beharreko(a/ak),"de tener, para tener"
edukiera,"1  iz. capacidad, contenido, cabida, aforo"
edukin,Ik. 2 eduki
efektibotasun,iz. efectividad; operatividad
efimero,"izond. efímero, -a"
egarbera,"sediento, -a"
egardun,"adj. (G) sediento, -a"
egarri,"1  iz. sed // 2  iz. (hed.) sed, ansia, deseo, apetencia"
egartsu,"1 iz. (Ipar.) sed abrasadora // 2 iz. (Ipar.) deseo vehemente // 3 izond. sediento, -a"
egia bihurtu,hacerse realidad
egia esan(da),a decir verdad; en honor a la verdad; en realidad
egia esateko,a decir verdad; en honor a la verdad
egiantzekotasun,iz. verosimilitud
egiatan,"1 de verdad, de veras; en realidad // 2 [atera, frogatu, gertatu, eman] demostrar(se) la verdad de algo"
egiatasun,iz. veracidad
egiaz,"ciertamente, verdaderamente, de verdad; en realidad"
egiazale,"izond. (Heg.) sincero, -a"
egiazaletasun,iz. sinceridad
egiazki,"adb. (Ipar.) ciertamente, realmente; sinceramente"
egiazkiro,"adb. ciertamente, verdaderamente; sinceramente"
egiazko,"izlag. auténtico, -a, verdadero, -a; cierto, -a; real; efectivo, -a"
egiazkotasun,"iz. veracidad, autenticidad"
egiaztabide,"1  iz. prueba; medio de probar // 2  iz. autoridad, credibilidad"
egiaztagailu,iz. verificador
egiaztagarri,"1  iz. verificador, comprobante // 2  izond. verificable"
egiaztagarritasun,iz. verificabilidad
egiaztagiri,"iz. comprobante, justificante, documento acreditativo; certificado"
egiaztagutun,iz. (Pol.) (pl.) cartas credenciales
egiaztapen,"iz. comprobación, verificación"
egiaztatu,"comprobar, verificar, confirmar, certificar, acreditar"
"egiaztatu, egiazta, egiaztatzen","du ad. comprobar, verificar, confirmar, certificar, acreditar"
egiaztatzaile,"iz. que verifica, verificador, -a"
"egikaritu, egikari(tu), egikaritzen","1  du ad. cumplir, ejecutar // 2  du ad. (Inform.) ejecutar"
egikaritzapen,iz. (Inform.) ejecución
egikaritze,"1  iz. (Zuz.) ejecución, cumplimiento, materialización // 2  iz. (Inform.) ejecución"
egikune,"iz. (Heg.) acto, acción; operación"
egile,"1 iz. autor, -a; creador, -a; hacedor, -a // 2 iz. (Hizkl.) agente"
egile-eskubide,(pl.) derechos de autor
egilekide,"iz. coautor, -a"
egiletasun,"iz. autoría, paternidad"
egiletza,autoría
egin behar bezala,hazlo como es debido
egin berria nahi izaten du,reción hecho
egin ezinik,sin poderlo hacer
egin-egin,"justo, -a; exacto, -a; perfecto, -a; ni más ni menos"
eginahal,"esfuerzo; afán, empeño; tentativa, intento; lo posible"
eginahala,todo lo posible; con todas las fuerzas
eginahalean,haciendo lo posible; con todas las fuerzas
eginahalka,haciendo lo posible; con todas las fuerzas
eginari aurre egin,"a lo hecho, pecho"
eginbehar,"iz. deber, obligación, quehacer; tarea"
eginbide,"1 iz. obligación, deber; tarea, cometido // 2 iz. acto, acción, hecho // 3 iz. (Zuz.) (batez ere pl.) diligencia"
eginbidetsu,"izond. (Ipar.) aplicado, -a, celoso, -a [de sus obligaciones]"
egindura,"iz. (Ipar.) estructura; estilo, forma, hechura, factura"
eginerraz,izond. fácilmente realizable
eginezin," irrealizable, inviable"
egingai,"iz. proyecto, plan"
egingarri,"1  iz. (Ipar.) (hitz-elkarteen bigarren osagai gisa) lo/la que hace, lo/la que provoca // 2  izond. factible, realizable; operable"
eginkariak egin,"cagar, defecar, evacuar el vientre; hacer sus necesidades"
eginkizun,"1  iz. quehacer, tarea, obligación; función // 2  iz. (predikazio gisa erabilia) lo que está por hacer/realizar // 3  iz. (predikazio gisa erabilia) lo que es posible/factible/realizable // 4  iz. acto, acción; hecho // 5  iz. (pl.) necesidades fisiológicas"
eginkor,"1  iz. (hitz-elkarteen bigarren osagai gisa) lo/la que hace, lo/la que provoca // 2  izond. factible, realizable // 3  izond. eficaz, efectivo, -a; activo, -a"
egintza,"1  iz. acto, acción // 2  iz. acción, realización; fabricación // 3  iz. tarea, obligación, oficio // 4  iz. obra, producción"
egintza burutu,hecho consumado
egitandi,"iz. hazaña, gesta, proeza"
egitarau,iz. programa; proyecto
egitasmo,"iz. proyecto, plan"
egite,"iz. acción, acto; obra, gesta"
egiteko,"1  iz. quehacer, ocupación, tarea; función // 2  iz. acción, acto, hecho, obra"
egitekoa egin,"(ironiaz edo gutxiespenez) hacer una hazaña/enormidad; hacerla buena, hacer un disparate, hacer una gorda"
egitekoren bat egin,"(ironiaz edo gutxiespenez) hacer una hazaña/enormidad; hacerla buena, hacer un disparate, hacer una gorda"
egitekotsu,"1 izond. trabajoso, -a // 2 izond. muy ocupado, -a"
egiterraz,izond. fácil de realizar
egitura,"1 iz. estructura; forma, hechura // 2 iz. acción, acto; obra // 3 iz. (Eraik.) estructura, esqueleto // 4 iz. (Teknol.) estructura, textura, contextura"
egituraketa,"iz. estructuración, conformación"
egoera,"1  iz. estado, situación; condiciones // 2  iz. estancia // 3  iz. (G) postura, modo de estar // 4  iz. ocasión, oportunidad // 5  iz. (Fis.) estado"
egoera larrian,en estado grave
egoera-balantze,(Ekon.) balance de situación
egoiliar,"habitante // inquilino, -a"
egoitza,sede; residencia
egoki,"conveniente; adecuado, -a"
egokiera,"1  iz. oportunidad; circunstancia, ocasión // 2  iz. virtud, buena cualidad // 3  iz. (Psikol.) acomodación // 4  iz. conveniencia"
egokiespen,iz. (Med.) indicación
"egokietsi, egokiets, egokiesten","du ad. aprobar, dar por correcto/adecuado"
egokigailu,iz. (Teknol.) adaptador
egokigarritasun,iz. aplicabilidad
egokimen,iz. (Psikol.) aptitud
egokiro,"adb. adecuadamente, convenientemente; correctamente; acertadamente"
egokitasun,"1  iz. idoneidad, aptitud; virtud, propiedad; corrección // 2  iz. adecuación, armonía, congruencia, correspondencia //  iz. (Ipar.) parentesco"
"egokitu, egoki(tu), egokitzen","adecuar(se), adaptar(se); acondicionar, hacer apto para algo"
egokituta,"adaptado, -a"
egokitzapen,"iz. adecuación, adaptación"
egokitzeko aldi,período de adaptación
"egon, egon, egoten","1  da ad. estar [en un lugar, estado, en una situación]; estar quieto, permanecer, perdurar, durar // 2  da ad. (singularreko 3. pertsonan) haber; existir // 3  da ad. (aurretik izena mugagabean duela) estar de; trabajar de, emplearse como // 4  da ad. (Ipar.) (-t(z)era) estar a punto (de); estar dispuesto (a) // 5  da ad. (-t(z)eko) estar por, estar para; estar a punto de // 6  da ad. [gorputz- eta gogo-egoerei buruz] tener // 7  da ad. (osagarriak -tik kasu-atzizkia duela) sufrir, estar enfermo (de) // 8  da ad. mantenerse, permanecer // 9  da ad. (G) dirigirse a, encomendarse a // 10  da ad. (-n, -t(z)en) ocuparse en algo // 11  da ad. (Ipar.) (osagarriak -ra edo -gana kasu-atzizkia duela) ser fiel a, mantenerse unido a; atenerse a // 12  da ad. (Ipar.) (osagarriak -ra kasu-atzizkia duela) tender a; inclinarse hacia // 13  da ad. (normalean aginteran) esperar // 14  da ad. (osagarriak -n kasu-atzizkia duela) consistir en, ser // 15  da ad. (G) (normalean ezezko testuinguruetan) aguantarse // 16  da ad. (normalean singularreko 1. pertsonan eta adizki trinkoez; maiz aditza esaldi hasieran; osagarri duen esaldia -(e)la atzizkiaz) creer, estar convencido // 17  da ad. (batez ere Ipar.) (normalean singularreko 1. pertsonan eta adizki trinkoez; maiz aditza esaldi hasieran; osagarri duen esaldia -n atzizkiaz) preguntarse // 18  zaio ad. (adizki trinkoez) corresponder, tocar; convenir, ser adecuado // 19  zaio ad. atenerse (a)"
egonaldi,"1  iz. estancia, estada, estadía, residencia // 2  iz. descanso, parada"
egonarritsu,izond. paciente
egonezin,"inquietud, impaciencia; malestar, desazón // inquieto, -a, impaciente"
egongaitz,"izond. inquieto, -a"
egongaiztasun,iz. inestabilidad
egonkor,"izond. permanente, duradero, -a; estable"
egonkorgailu,iz. (Aeron.) (Elektr.) estabilizador
egonkortasun,"1  iz. estabilidad, permanencia // 2  iz. (Meteorol.) estabilidad"
egonkortze,iz. estabilización
egonleku,"iz. residencia, morada; ubicación, sitio donde estar; asentamiento"
egontoki,"iz. residencia, morada; sitio donde estar"
egosaldi,iz. cocimiento
egosbera,"que se cuece fácilmente, de fácil cocción"
egoserraz,"izond. fácil de cocer, de fácil cocción"
egosgaitz,1 izond. difícil de cocer // 2 izond. difícil de digerir // 3 izond. (hed.) difícil de entender
egosketa,iz. cocción
egoskin,iz. infusión
egoskor,"1  izond. difícil de cocer // 2  izond. (hed.) testarudo, -a; terco, -a; de trato difícil // 3  izond. difícil de digerir // 4  izond. (hed.) difícil de entender; complicado, -a"
egoskorkeria,"testarudez, terquedad, intransigencia"
egoskortasun,"iz. tenacidad, testarudez"
egotaldi,iz. (B) estancia; tiempo de descanso
egotaro,"clima; tiempo; temperatura // estancia, tiempo de reposo; temporada"
"egotzi, egotz, egozten","1  da/du ad. lanzar(se), arrojar(se), echar(se) // 2  du ad. expulsar, despachar // 3  du ad. [zerbait hartzeko asmoz] echar mano, echar las manos // 4  du ad. [errua] imputar, culpar, incriminar; echar (la culpa) // 5  du ad. (Heg.) asignar, destinar, imponer // 6  du ad. (Heg.) adherir; aplicar // 7  du ad. (Heg.) añadir // 8  du ad. echar a suertes"
egozgale,iz. náusea
egozgarri,"izond. imputable; incriminatorio, -a"
egozketa,1 iz. expulsión // 2 iz. imputación
egozpen,iz. expulsión
eguarte,"1 iz. [egunsentitik ilunabarrera] día // 2 iz. tarde, parte del día posterior al mediodía // 3 iz. mañana, parte del día anterior al mediodía"
eguerdi,1 iz. mediodía // 2 iz. sur
eguerdi-alde,sur
eguerdiarte,iz. periodo de tiempo anterior al mediodía
egun baliodun,día hábil
egun baliogabe,día inhábil
egun batekoagatik,por un día; un día es un día
egun batetik bestera,"en poco tiempo; de la noche a la mañana, de un día para otro // día a día; cada día más"
egun egin,amanecer
egun eta gau,"noche y día, día y noche, sin cesar"
egun eta sekula,siempre; (ezezko testuinguruetan) nunca
egun hartan,aquel día
egun onak eman,dar los buenos días
egun oroz,"(Ipar.) todos los días, diariamente, a diario; cada día"
egun orozko,"(Ipar.) diario, -a"
egun zortzi,hace una semana // dentro de una semana
egun-argiz; egun-argitan,"de día, con la luz del día"
egun-pasa,a pasar el día (en una excursión o viaje)
eguna argitu/zabaldu/urratu,da/du ad. amanecer
eguna joan (eta) eguna etorri; egunak joan (eta) egunak etorri,"al cabo de unos días; día tras otro, día tras día"
egunabar,iz. (B) amanecer
egunak joan egunak jin,"(Ipar.) al cabo de unos días; día tras otro, día tras día"
"Egunak joan, egunak etorri,","Pasan los días, pasan los días,"
egunaz,de día
egundoko,"1  izlag. enorme, tremendo, -a, formidable // 2  izlag. para siempre"
egundoko makina,una máquina enorme
egunean baino egunean... -ago,(Heg.) cada día más
egunean bitan,dos veces al día
egunean eguneko,"diario, -a, de cada día"
egunean-egunean,"(B) día a día, cada día, diariamente"
eguneko bide,(Itsas.) singladura
egunen batean,algún día
eguneraketa,iz. actualización
eguneratze,iz. actualización
egunero,"adb. todos los días, diariamente, a diario; cada día"
egunero eta... -ago; egunero -ago,cada día (más); conforme pasa el tiempo
eguneroko,"1  izlag. diario, -a, de todos los días // 2  iz. diario, periódico // 3  iz. diario personal"
eguneroko jardunean,en la actividad diaria
egunerokotasun,"iz. cotidianidad, cotidianeidad"
egunetik egunera,cada día (más); conforme pasa el tiempo; día a día
egunez,(Heg.) de día
egunez egun,"(BN) cada día (más); día a día // en la misma fecha, en el mismo día"
egunez eta gauez,día y noche; constantemente
egunik egun,cada día (más); día a día
egunkari-paper,papel de periódico
Egunotan,Estos días 
egunsari,iz. jornal
egunsenti,amanecer
egunsentitar,adj. (Biol.) (Ekol.) crepuscular [matutino]
egur egin,hacer/cortar leña
eguraldi,1  iz. [atmosferikoa] tiempo // 2  iz. buen tiempo
egurats,1  iz. atmósfera; aire; ambiente // 2  iz. (hed.) ambiente // 3  iz. cielo; espacio exterior
egurgile,"iz. leñador, -a"
egurgintza,"iz. trabajo de cortar leña, oficio de leñador"
egurketa,"1 iz. busca de leña; acarreo de leña; trabajo, operación de hacer y acarrear leña // 2 iz. montón de leña // 3 adb. (GN/Ipar.) en busca de leña; a por leña"
Egurra eman,"Dar una paliza, dar leña"
egurtegi,"leñera, depósito de leña; maderería"
egutegi,calendario
eguzki-sartze,"iz. puesta de sol; atardecer, anochecer, anochecida"
"Eguzkia nora, zapiak hara egin",Arrimarse al sol que más calienta
eguzkialde,"1 iz. [puntu kardinala] este, oriente // 2 iz. solana"
eguzkiaren izenean zin dagiat,te juro por el sol
eguzkitsu,"izond. soleado, -a"
eguzkizale,"iz./izond. (Ekol.) heliófilo, -a"
ehiza egin,cazar
ehiza-hegazkin,(Mil.) avión de caza
ehizaldi,"iz. cacería, montería"
ehizan,cazando
ehiztari,"cazador, -a"
ehoaldi,iz. molienda
ehoan berba egin,"(B) hablar mucho, hablar (hasta) por los codos"
ehogailu,iz. molinillo
ehoketa,iz. molienda
ehortzegun,iz. día del entierro
ehortzeta,iz. (Z) entierro; honras fúnebres
ehortzi,iz. entierro
"ehortzi, ehortz, ehorzten","1  du ad. (Ipar.) enterrar, sepultar; sumergir // 2  du ad. esconder(se) // 3  du ad. [haizetik...] cubrir, proteger // 4  du ad. (hed.) enterrar, hacer desaparecer; arruinar, ocasionar daño"
ehorzketa,"entierro, inhumación, sepelio; honras fúnebres"
ehorzle,"enterrador, -a, sepulturero, -a"
ehorzleku,"tumba, sepulcro, sepultura"
ehorztetxe,funeraria; pompa(s) fúnebre(s)
ehorztoki,"iz. tumba, sepulcro, sepultura"
ehunaka,"1  adb. por cientos, a centenares, por centenas // 2  adb. de cien en cien"
ehundura,1 iz. trama del lienzo // 2 iz. textura
ehungailu,iz. (máquina) tejedora
ehungarren,"1 izond. centésimo, -a // 2 iz. cien veces, céntuplo"
ehungintza,iz. fabricación de telas; industria textil
eiheraldi,iz. molienda; cantidad de grano que ha de ser molido
eiheramen,iz. (Z) molienda; cantidad de grano que ha de ser molido
eiherazain,"1 iz. (Ipar.) molinero, -a // 2 iz. (Zool.) escorpión de agua (Nepa cinerea) // 3 iz. (Zool.) dragoncillo"
